,고시원 이름,평수,총 방 갯수,총 욕실 갯수,주차 공간,보증금,월 임대료,관리비,매물 총액,인근 지하철,인근 대학교
2407,서울 동대문구 00동,295.2,37 개,13 개,2 대,4000,360,60,12500,None,None
2408,서울 동대문구 00동,295.2,40 개,2 개,없음 대,3200,340,포함,1억1천,None,None
2409,서울 관악구 신림동,342.54,35 개,5 개,00 대,5000,330,None,1억7천,None,None
2410,서울 동대문구 00동,227.11,개,개,00 대,3200,400,사용량에 따라 부과,1억,None,None
2411,서울 관악구 00동,342,47 개,개,00 대,3천,320,30,1억6천5백,None,None
2412,서울 동대문구 00동,350,38 개,38 개,00 대,5천,470,30,3억,None,None
2413,서울 영등포구 00동,370,40 개,40 개,3 대,5천,420,30,4억,None,None
2414,서울 동작구 00동,462,35 개,35 개,00 대,1억5천,470,30,3억2천,None,None
2415,서울 구로구 00동,328,29 개,29 개,00 대,4천,300,None,2억6천,None,None
2416,서울 서대문구 00동,294,42 개,개,00 대,5000,450,None,28000,None,None
2417,서울 강남구 00동,120,34 개,개,00 대,7000,600,None,24000,None,None
2418,서울 관악구 00동,100,47 개,18 개,00 대,3500,350,None,1억6500,None,None
2419,서울 중구 00동,380,55 개,35 개,00 대,7000,620,None,1억5000,None,None
2420,서울 동작구 00동,400,36 개,36 개,00 대,5000,400,None,2억3000,None,None
2421,서울 영등포구 00동,420,40 개,20 개,00 대,5000,400,None,1억5500,None,None
2422,서울 구로구 00동,360,24 개,개,00 대,2000,150,None,2300,None,None
2423,서울 동작구 00동,280,54 개,29 개,없음 대,9000,515,없음,36000,None,None
2424,서울 동대문구 00동,381.76,31 개,4 개,00 대,3천,240,없음,1억,None,None
2425,서울 서초구 서초동,210.31,43 개,43 개,불가 대,9000,820,없음,1억8천,None,None
2426,서울 종로구 삼일대로,425.84,43 개,43 개,불가 대,5000,640,없음,3억4천,None,None
2427,서울 동대문구 00동,407,31 개,31 개,1 대,3000,310,None,2억,None,None
2428,서울 동작구 00동,340,33 개,개,00 대,3천,200,None,6천,None,None
2429,서울 종로구 00동,217,36 개,개,00 대,8천,520,없음,1억8천,None,None
2430,서울 동대문구 제기동,250,39 개,39 개,1 대,5천,470,30,합3억,None,None
2431,서울 구로구 구로동,410,42 개,42 개,1 대,5천,520,30,합3억2천,None,None
2432,서울 강남구 도곡역,440,40 개,0 개,1 대,3500,295,30,합8천,None,None
2433,서울 성동구 한양대역,300,40 개,40 개,1 대,4천,470,66,합3억4천,None,None
2434,서울 구로구 00동,440,45 개,34 개,노 대,9000,650,노,28000,1호선 노량진역,None
2435,서울 성북구 00동,110평,개,개,00 대,4000,220,None,9000,None,None
2436,서울 서초구 00동,85평,31 개,31 개,00 대,6000,500,없음,17000,None,None
2437,서울 송파구 00동,181,40 개,19 개,00 대,6000,484,120,21000,None,None
2438,서울 영등포구 00동,302.,31 개,24 개,없음 대,4000,280,35,22000,None,None
2439,서울 성북구 00동,268.8,28 개,17 개,없음 대,4000,200,없음,18000,None,None
2440,서울 동작구 00동,223.65,33 개,2 개,없음 대,3000,200,없음,6000,None,None
2441,서울 종로구 00동,217.32,44 개,44 개,없음 대,6000,660,없음,3억7천,None,None
2442,서울 영등포구 당산동1가,377.13,40 개,2 개,00 대,3000,240,10,1억1천,None,None
2443,서울 동작구 대방,249.9,42 개,25 개,00 대,7000,430,7,2억5천,None,None
2444,서울 동작구 상도,393.12,34 개,4 개,00 대,3000,200,None,6천,None,None
2445,서울 동작구 본동,217.32,45 개,4 개,00 대,5000,330,None,1억2천,None,None
2446,서울 중구 00동,372.11,42 개,42 개,00 대,6천,580,50,3억7천,None,None
2447,서울 중랑구 00동,380,31 개,31 개,00 대,4천,300,None,2억,None,None
2448,서울 동대문구 00동,298,44 개,44 개,00 대,4천,440,30,3억5천,None,None
2449,서울 성동구 00동,509,40 개,40 개,00 대,4천,480,50,3억4천,None,None
2450,서울 동대문구 00동,376,38 개,38 개,00 대,5천,470,30,3억,None,None
2451,서울 영등포구 00동,370,42 개,0 개,00 대,5000,540,None,,None,None
2452,서울 영등포구 00동,429,39 개,0 개,00 대,3500,200,None,,None,None
2453,서울 강남구 00동,330,33 개,개,00 대,7000,600,None,24000,None,None
2454,서울 관악구 00동,100,37 개,0 개,00 대,5000,440,None,2억,None,None
2455,서울 서대문구 00동,360,42 개,개,00 대,5000,450,None,28000,None,None
2456,서울 중구 00동,120,45 개,44 개,1 대,4000,450,20,35000,None,None
2457,서울 동대문구 00동,500,개,개,00 대,3000,300,None,11000,None,None
2458,서울 성북구 00동,000000,개,개,00 대,,250,None,8000,None,None
2459,서울 중구 00동,00000,개,개,00 대,3000,275,None,26000,None,None
2460,서울 송파구 오금로,000,40 개,19 개,불가 대,6000,484,120,2억1천,None,None
2461,서울 동작구 노량진동,302,48 개,48 개,불가 대,9000,630,없음,3억,None,None
2462,서울 송파구 백제고분로,356.62,30 개,30 개,불가 대,5000,400,없음,3억2천,None,None
2463,서울 종로구 관훈동,312.73,32 개,32 개,불가 대,6000,368,32,2억8천,None,None
2464,서울 송파구 송이로,282,36 개,36 개,불가 대,5000,470,10,3억2천,None,None
2465,서울 서초구 00동,391.22,개,개,00 대,,680,None,2억5천,None,None
2466,서울 강서구 00동,417,개,개,00 대,2000,100,None,5500,None,None
2467,서울 광진구 00동,50평,36 개,2 개,00 대,2500,300,무,7000,None,None
2468,서울 구로구 00동,264,39 개,개,00 대,5000,430,None,19000,None,None
2469,서울 동작구 00동,390,45 개,개,00 대,6000,420,None,16000,None,None
2470,서울 종로구 00동,400,38 개,개,00 대,5000,450,None,28000,None,None
2471,서울 강서구 00동,420,42 개,개,00 대,3000,350,None,13000,None,None
2472,서울 강동구 00동,400,33 개,개,1 대,5000,260,None,17000,None,None
2473,서울 서초구 00동,360,50 개,27 개,3 대,8500,520,None,2억3천,None,None
2474,서울 중구 00동,600,29 개,29 개,00 대,5천,380,None,2억,None,None
2475,서울 중구 00동,300,40 개,4 개,3 대,3천300,340,없음,8000,None,None
2476,서울 강동구 00동,450,26 개,26 개,00 대,5천,200,None,1억5천,None,None
2477,서울 종로구 00동,264,57 개,41 개,5 대,9000,580,None,2억,None,None
2478,서울 서대문구 00동,700,36 개,38 개,없음 대,3000,450,없음,21000,None,None
2479,서울 송파구 00동,238.78,35 개,18 개,없음 대,9000,400,없음,19000,None,None
2480,서울 중구 장충동,286.8,40 개,21 개,0대 대,5000,360,없음,17000,None,None
2481,서울 서대문구 00동,345,32 개,32 개,00 대,4000,450,없음,27000,None,None
2482,서울 중구 을지로,350,28 개,28 개,없음 대,4500,340,없음,17000,None,None
2483,서울 성북구 00동,360,35 개,35 개,00 대,5500,500,없음,30000,None,None
2484,서울 노원구 00동,370,67 개,3 개,없음 대,7000,450,110,12000,None,None
2485,서울 마포구 00동,397.11,29 개,2 개,1 대,5000,300,None,12000,None,None
2486,서울 동대문구 회기동,181,39 개,15 개,1 대,4000,360,별도,12000,None,None
2487,서울 송파구 석촌동,350,36 개,20 개,1 대,9000,450,별도,17000,None,None
2488,서울 서대문구 00동,400,42 개,개,00 대,5000,450,None,28000,None,None
2489,서울 강남구 00동,120,33 개,개,00 대,7000,600,None,24000,None,None
2490,서울 동작구 00동,100,58 개,58 개,2대 대,,800,없음,34000,None,None
2491,서울 관악구 봉천동,684.3,49 개,48 개,0대 대,8000,650,별도,48000,None,None
2492,서울 강동구 성내동,450,24 개,24 개,00 대,4천5백,132,무,1억6천5백,None,None
2493,서울 서초구 서초동,235.04,50 개,27 개,00 대,8천5백,520,별도,2억3천,None,None
2494,서울 노원구 00동,404.23,36 개,개,00 대,6천,300,None,6천,None,None
2495,서울 성북구 안암동,300,38 개,36 개,00 대,4천,480,무,2억9천,None,None
2496,서울 노원구 00동,423.14,개,개,00 대,,418,None,합,None,None
2497,서울 동작구 00동,387.6,35 개,10 개,00 대,3천,225,None,1억5천만,None,None
2498,서울 서대문구 00,275.94,41 개,30 개,00 대,8000,600,별도,2억5천,None,None
2499,서울 동작구 00동,400,45 개,개,00 대,10000,300,None,28000,None,None
2500,서울 노원구 00,300,42 개,42 개,2 대,5000,475,별도,14억,None,None
2501,서울 동대문구 00동,449.77,60 개,개,00 대,,738,170,1억5천,None,None
2502,서울 관악구 00동,535,38 개,개,00 대,6000,430,None,21000,None,None
2503,서울 구로구 00동,310,개,개,00 대,,400,None,합,None,None
2504,서울 강동구 00동,263.56,36 개,개,00 대,5000,605,None,31000,None,None
2505,서울 종로구 00동,350,50 개,개,00 대,30,650,None,3억3천,None,None
2506,서울 동작구 노량진동,490,44 개,44 개,X 대,6천,660,없음,3억8천,None,None
2507,서울 강동구 00동,172.62,33 개,개,00 대,2500,220,None,9500,None,None
2508,서울 강동구 00동,250,29 개,개,00 대,3000,264,None,16000,None,None
2509,서울 종로구 관철동,240,상담 개,개,00 대,10000,429,None,19000,None,None
2510,서울 송파구 00동,277.92,개,개,00 대,3500,350,사용량에 따라 부과,1억4500,None,None
2511,서울 중구 00동,278,상담 개,개,00 대,5000,396,None,16500,None,None
2512,서울 중구 00동,346,60 개,0 개,00 대,1억,600,별도,2억,None,None
2513,서울 영등포구 00동,429,40 개,40 개,00 대,4천,490,50,3억2천,None,None
2514,서울 강동구 00동,418,25 개,25 개,00 대,5000,140,None,,None,None
2515,서울 동작구 00동,270,32 개,32 개,00 대,4천,290,None,2억8천,None,None
2516,서울 중구 00동,330,42 개,42 개,00 대,6천,580,50,3억7천,None,None
2517,서울 동작구 00동,380,35 개,35 개,00 대,1억5천,470,30,3억2천,None,None
2518,서울 구로구 00동,328,29 개,29 개,00 대,4천,300,None,2억6천,None,None
2519,서울 송파구 석촌동,294,36 개,30 개,1 대,8800,400,0원,16900,None,None
2520,서울 중구 초동,256,28 개,26 개,0대 대,4500,340,0원,17000,None,None
2521,서울 서대문구 대현동,350,33 개,32 개,0대 대,4000,450,0원,27000,None,None
2522,서울 강남구 00동,350,33↑ 개,개,00 대,1억,440,None,1억8천,None,None
2523,서울 강남구 00동,330,50↑ 개,개,00 대,6000,500,None,3억5천,None,None
2524,서울 송파구 송이로,746,36 개,36 개,불가 대,5000,470,10,3억2천,None,None
2525,서울 강동구 천호대로,391.22,31 개,31 개,불가 대,5000,340,100,2억4천,None,None
2526,서울 서초구 남부순환로,263.94,43 개,43 개,불가 대,7000,700,없음,3억2천,None,None
2527,서울 동작구 00동,425.84,58 개,58 개,2 대,1억,800,없음,34000,None,None
2528,서울 구로구 00동,684.3,27 개,12 개,00 대,5천,360,없음,1억,None,None
2529,서울 강남구 역삼동,241.1,40 개,30 개,불가 대,7000,580,없음,2억,None,None
2530,서울 동작구 상도로,300,39 개,27 개,불가ㅓ 대,6000,550,없음,2억,None,None
2531,서울 강북구 00동,227.21,39 개,6 개,00 대,2500,150,없음,6500,None,None
2532,서울 중구 00동,326.68,45 개,44 개,1 대,4000,450,20,35000,None,None
2533,서울 강남구 00동,500,개,개,00 대,7000,750,None,37000,None,None
2534,서울 동작구 00동,약 150평,36 개,36 개,00 대,5000,400,None,2억3000,None,None
2535,서울 영등포구 00동,425,40 개,20 개,00 대,5000,400,None,1억5500,None,None
2536,서울 동작구 00동,360,32 개,32 개,00 대,4000,490,None,1억9000,None,None
2537,서울 중구 00동,300,55 개,35 개,00 대,7000,620,None,1억5000,None,None
2538,서울 동대문구 00동,400,60 개,개,00 대,,740,None,1억5천,None,None
2539,서울 동작구 00동,535,38 개,개,00 대,,460,None,2억7천,None,None
2540,서울 강북구 00동,245,39 개,개,00 대,,150,None,6500,None,None
2541,서울 송파구 00동,326,39 개,개,00 대,2000,295,30만원,9000,None,None
2542,서울 구로구 00동,257.28,개,개,00 대,7000,450,사용량에 따라 부과,1억6000,None,None
2543,서울 양천구 00동,550,개,개,00 대,1억,610,사용량에 따라 부과,3억2천,None,None
2544,서울 구로구 00동,389,개,개,00 대,,400,None,27000,None,None
2545,서울 강서구 00동,150평,상담 개,개,00 대,7000,300,None,17000,None,None
2546,서울 송파구 00동,711.2,개,개,00 대,,455,None,합,None,None
2547,서울 성북구 00동,293,25 개,개,00 대,1200,129,없슴,3000,None,None
2548,서울 중구 초동,164.4,28 개,28 개,없음 대,4500,340,별도,17000,None,None
2549,서울 서대문구 신촌,360,18 개,개,00 대,12000,238,None,4억9000,None,None
2550,서울 종로구 00동,.,59 개,59 개,00 대,6000,745,문의,31000,None,None
2551,서울 송파구 00동,490.84,개,개,00 대,3000,205,사용량에 따라 부과,6000,None,None
2552,서울 영등포구 대림동,300,34 개,29 개,X 대,7천,360,15만원,1억6천,None,None
2553,서울 노원구 00동,174.47,44 개,0 개,00 대,6000,280,None,,None,None
2554,서울 중구 00동,330,48 개,48 개,00 대,8000,600,별도,3억6000,None,None
2555,서울 동대문구 휘경동,429,32 개,32 개,1 대,1억,300,60만원,2억5천,None,None
2556,서울 영등포구 00동,368.51,40 개,개,00 대,5000,350,None,1억7000,None,None
2557,서울 강북구 미아동,360,30 개,4 개,X 대,3천5백,270,포함,7천,None,None
2558,서울 중구 00동,218.8,42 개,42 개,00 대,6천,580,50,3억7천,None,None
2559,서울 영등포구 00동,380,40 개,개,00 대,5천,370,30,1억5천5백,None,None
2560,서울 동작구 00동,315,50 개,개,00 대,9천,470,30,3억6천,None,None
2561,서울 동작구 00동,382,35 개,35 개,00 대,1억5천,470,30,3억2천,None,None
2562,서울 종로구 00동,328,50 개,50 개,00 대,6천,580,100,3억2천,None,None
2563,서울 강남구 00동,490,54 개,35 개,3 대,8천,630,없음,1억5천,None,None
2564,서울 동대문구 00동,600,31 개,31 개,1 대,3000,310,None,2억,None,None
2565,서울 노원구 00동,330,32 개,2 개,00 대,2천,180,None,6천,None,None
2566,서울 동대문구 00동,174.54,개,개,00 대,2000,275,None,15000,None,None
2567,서울 종로구 00동,278,개,개,00 대,,650,None,3억3천,None,None
2568,서울 강서구 00동,490,31 개,31 개,1 대,3천,280,4만,1억5천,None,None
2569,서울 강남구 선릉로,292.8,43 개,23 개,불가 대,6000,696,없음,3억3천,None,None
2570,서울 송파구 잠실동,331.12,38 개,38 개,불가 대,7000,450,없음,3억2천,None,None
2571,서울 송파구 송이로,341.36,36 개,36 개,1 대,5000,470,10,3억2천,None,None
2572,서울 강남구 역삼동,391.22,40 개,30 개,불가 대,7000,580,없음,2억,None,None
2573,서울 동대문구 이문동,300,31 개,2 개,불가 대,3000,262,없음,1억,None,None
2574,서울 광진구 00동,210.31,32 개,6 개,00 대,3천,270,없음,6천,None,None
2575,서울 동대문구 00동,244.15,개,개,00 대,,500,None,권,None,None
2576,서울 구로구 00동,300,50↑ 개,개,00 대,5천,448,None,1억1천,None,None
2577,서울 송파구 잠실동,290,47 개,21 개,2 대,8천,520,없음,2억5천,None,None
2578,서울 강동구 길동,211.2,32 개,4 개,X 대,2천,200,17만원,4천,None,None
2579,서울 성동구 한양대역,187.97,40 개,40 개,1 대,4천,470,66,합3억6천,None,None
2580,서울 동대문구 00동,440,30 개,개,00 대,4천,500,None,1억3천,None,None
2581,서울 동작구 노량진동,295,36 개,36 개,1 대,1.5억,470,30,합3억3천,None,None
2582,서울 강남구 도곡역,440,40 개,0 개,1 대,3500,295,30,권리4500,None,None
2583,서울 영등포구 00동,300,37 개,개,00 대,6천,570,None,2억5천,None,None
2584,서울 동작구 00동,322,322 개,32 개,00 대,4000,490,None,1억9000,None,None
2585,서울 동대문구 00동,300,38 개,38 개,00 대,5천,470,30,3억,None,None
2586,서울 동작구 00동,370,35 개,35 개,00 대,1억5천,470,30,3억2천,None,None
2587,서울 중랑구 00동,328,31 개,31 개,00 대,4천,300,None,2억,None,None
2588,서울 동작구 00동,298,32 개,32 개,00 대,4천,290,None,2억8천,None,None
2589,서울 구로구 00동,330,29 개,29 개,00 대,4천,270,30,2억6천,None,None
2590,서울 마포구 00동,294,20 개,개,00 대,1000,170,5만원,6000,None,None
2591,서울 영등포구 00동,119.6,개,개,00 대,6000,400,사용량에 따라 부과,1억3000,None,None
2592,서울 서대문구 00동,485,개,개,00 대,5000,670,None,24500,None,None
2593,서울 용산구 00동,100,50 개,개,가능 대,5000,750,10만원,12000,None,None
2594,서울 광진구 00동,694.96,27 개,개,00 대,4000,450,None,18000,None,None
2595,서울 강남구 00동,450,60 개,개,00 대,8000,750,None,28000,None,None
2596,서울 마포구 00동,557,55 개,개,00 대,8800,800,None,3억7천,None,None
2597,서울 동대문구 00동,381.76,41 개,개,00 대,5000,400,None,2억7천,None,None
2598,서울 서대문구 00동,298.76,32 개,개,00 대,5000,360,None,19000,None,None
2599,서울 금천구 00동,450,개,개,00 대,5000,240,None,16000,None,None
2600,서울 동작구 00동,324,38 개,38 개,없음 대,5천,506,없음,26000,None,None
2601,서울 서대문구 00동,245,40 개,개,00 대,8천,500,30만,3억5천,None,None
2602,서울 동작구 00동,365,32 개,32 개,없음 대,4천,490,10,25000,None,None
